RMS,RMV,STD
81.4210285401628,58.7253513901627,81.2683583217571
108.478608139507,75.9120188901038,108.851784345051
112.953561329966,78.0001817906032,113.607976156396
83.3453770745052,59.2001902693249,83.690238957719
86.5807098761285,59.478188218448,86.9642130272506
125.474257424011,76.7869612480287,121.827903386421
115.334331273797,75.5687581291316,115.651518046148
96.3882657916927,67.4272464294385,95.1376090483901
91.972681735202,62.6344668782597,92.4163399141764
97.1493142044393,68.7782289493724,95.0827583319087
82.7327223036796,58.1627230475498,79.9140612287052
125.596338982167,86.5227890247506,124.362714839952
114.267647638163,80.2285126272102,114.921081282136
104.790538231161,71.1685851522627,104.870034137757
94.2880367387093,64.2280218296688,94.795364720228
98.212265585776,71.8264942492615,98.6915905982351
107.351547332184,83.4054755699875,107.938840069263
118.866308111575,81.6583698509313,119.346722253426
132.206657333823,86.1262111845398,132.658743551332
111.923300528496,77.4679564756446,112.446716369511
103.201106210805,73.7791359552945,102.465922776658
106.726547997276,77.5951161650513,107.337851885532
96.6168469019674,72.5603602579545,97.02716447887
98.5708202271822,73.5382311355819,99.0514091535262
100.861124517022,76.7392952048604,101.348009301746
102.051950587894,72.4136829001665,102.172675446326
111.878052493278,78.6740812585262,112.238281449472
100.834911824444,71.6324150583071,101.210188936299
106.406029348869,77.0031116886623,104.843696555437
105.338198041557,75.3353779357127,105.861344351005
105.996352666309,76.5769851784671,106.332661088307
103.560270452731,73.1658222641567,104.06019563526
101.908871980663,72.3522026818729,102.355075185946
109.980340296632,79.3956127519181,110.616311648332
105.388938249866,76.6972619632175,105.964806545615
97.0457166800426,67.6725605452109,97.5977824971521
116.560984023337,75.2893196189602,115.171495950147
129.43157852303,88.8703076322004,125.542345280764
175.388546235297,129.802901812194,173.30661728935
125.796556727381,95.617391424385,126.128949818002
255.789055169727,173.357781856759,256.555969188021
209.526132576664,151.165016679922,209.062829964301
236.722694981285,177.471604172504,236.906220808796
215.5051492232,158.69286813218,214.197609941546
211.008508872619,165.451058179511,202.117868512993
235.727058475335,168.979052514709,236.16015286734
216.896926626533,158.502906133854,215.035850331405
248.127820821992,175.643854923803,249.176027076495
274.821046027273,196.688074871878,276.382890716831
214.930836178956,160.914323233351,216.17575371481
213.791511761968,173.320168087296,213.797635071151
220.427192916677,171.705493439804,212.974658247708
192.480699677735,143.172054479615,193.569433423253
237.276809874501,178.053465447256,233.395257252062
235.727300770665,171.157859140189,235.854921976721
211.526178662955,159.54746375125,212.018745735411
217.888690300949,169.91521611689,218.126377987465
254.1074637665,170.234443319524,255.164001144023
223.222383798995,172.06037502888,220.980424866217
203.961894286095,157.795593135927,204.789846552714
217.438581382303,162.25392683463,216.185842552523
212.545171649653,169.016014666994,207.96020313523
218.753132443212,158.4751995816,218.934692414385
209.15814651411,160.77297204084,208.280684543487
195.055355105525,154.254918927091,189.478381647168
205.637279631119,144.801677994784,205.299302789885
267.913452900794,207.964699665949,268.256271925101
194.636101534418,155.761485654602,191.173579855576
191.200037286415,151.304052771387,178.238369488183
193.304726105588,138.296296119687,192.349685044531
162.370294636929,128.892620163516,163.220893288391
210.173579938546,163.740282109037,208.550896864906
219.423778447981,157.284949632363,220.673202083355
180.676890007028,142.862019105918,181.586057350618
238.121148756354,177.847393016697,216.82571421558
183.833310742417,132.395060234544,184.179010178825
222.633255580833,151.436059561161,205.986870632987
224.311739464267,172.157468228504,201.177575855267
184.068165506338,127.552110220491,185.118143708093
247.059125001229,171.156351990555,248.490971180479
250.392488641838,185.107480512158,238.207345568234
256.369734008554,177.80147665066,257.333949815748
223.637903536528,168.475752553914,217.924130815131
142.711598308968,107.830898612592,143.314279185634
157.334812095464,117.899865607427,154.260940849407
176.296383662702,123.97786975178,170.069441447326
159.925103269812,116.85092263013,160.787675225435
207.266377243787,146.620344094696,199.234468857887
145.528528349144,110.82456561119,146.227370462991
116.300558584541,93.9445362557807,115.842469851324
260.052329591352,174.512976594305,257.827364161095
122.815691500271,99.1805012080911,117.117980325257
267.085293861821,158.101963930961,251.758201369516
179.808857702487,138.098673579347,174.16106005458
77.8922293580461,58.240726924352,78.0337709899912
57.4482183865812,32.1929635675371,57.7654747666562
57.7059459003656,36.3978377985941,56.9491061613419
75.0232346147301,57.7129567448998,75.1663628417559
75.8182982164126,52.4060906868893,76.2171702407527
87.5115392496514,66.0719177589659,87.3219282845347
112.195346811075,83.0461877392449,112.405735702086
109.01118965579,83.1611331025449,109.596542804309
96.3662681960814,70.04233568073,96.5492507246955
47.0316231006062,36.4895179919923,44.0857595987142
56.6765124578386,39.0143853531195,55.0749427033532
36.1060472715422,28.2719527822277,36.2213826428889
47.9847861492367,32.5991252286812,46.467887496652
88.8999922446297,63.1897749013006,89.4149872867037
91.2034646774217,69.278909449139,91.7299447187324
70.0384055694573,55.3456197516059,69.5029516494377
86.3526158101926,62.9864653187418,86.8418767195538
73.3344711406544,57.4965478213508,72.6273995382642
63.7541462952958,48.0203478865886,63.2793020001552
66.0766525777088,46.8997259843255,66.4504251573876
61.6615465130519,44.4848731532068,61.9891666495885
47.1559367737656,32.4577376666309,47.1216784624785
81.6328316565877,57.5056858668576,75.9421243095827
70.1420262500309,49.8711823679315,68.1465134149831
63.5216077214875,43.8196000285842,63.5322161561999
53.9789542982067,38.9797578582338,54.1656954319185
97.9034485154296,63.270649808638,95.7916378160622
99.33299473561,69.7536863246061,99.3393678816545
89.494835780505,60.3959383184931,89.8838899143959
82.3362472659621,52.8126110633609,77.7229243638408
101.26813725344,70.6901143986974,101.616153735234
75.5087955462913,53.8869294871232,75.8975966428328
76.0684459823043,52.6463459969785,75.3558059170684
63.3471690945638,48.0646011045707,63.5767294041172
94.0797732615078,63.1742641209177,94.1118280276425
75.7576783660985,57.8666617268179,75.0172141177737
90.3849571610454,63.6325672875843,90.5128635946981
78.4913370930493,53.1413693223589,78.6557634085419
96.5436376614276,66.13534016055,97.0047203302386
67.6735934400771,49.5995207426473,67.5584103019208
81.7791794737197,47.5739461989813,80.9557429341864
78.0162435235694,57.6846347853619,78.0121137967574
93.5641886878813,62.2276023219207,93.9729628730086
52.0445638055699,37.886556670288,51.3846166030553
81.2043436192994,60.6245443382774,81.0436192478759
90.0315984808302,56.5639360652449,89.4301607055912
60.1520469135312,42.3254277604183,59.9749591767261
81.3489985778227,56.9803638929949,81.1385117351672
97.9773050952809,61.5369281641722,96.5453843889636
80.794764569898,57.306454546719,81.1628140766594
71.5132794028259,55.2451579210137,71.9068235514632
83.5195688093815,62.7512145266104,83.7211685043975
71.6426378274708,49.6961776857701,69.2243120022325
133.889950043605,101.737708497713,122.538615036054
60.5021891754041,40.4466913658884,54.6614233296875
89.3059300216294,64.7552784144574,89.2183015898189
92.9288704270137,67.2622941620181,91.0049294721105
95.3398736424919,69.4389316126422,94.9775391274501
111.90092198477,92.1954392625647,63.7854422098118
243.550933726249,165.590447155236,200.262857040339
82.0704253747751,68.8366596273518,71.6946301640549
150.493356038331,106.468852477469,135.258561179601
131.183691454183,101.147177165272,88.6953916634266
237.333029762619,158.257241809889,221.059859390619
95.9002129297477,76.4344784029302,78.5058804930379
216.327706711283,144.251632469163,204.665519750837
129.409491582535,66.1005275845667,130.149941523236
132.480026254656,76.2003137705635,130.364888408226
70.4871708428264,59.5157228040752,60.1339140250132
161.408129502076,108.567344008313,155.627179776456
146.794191906458,109.899572005707,122.762798772389
114.656884706446,80.1313008692398,108.773212157012
146.677925608443,100.799043775849,147.528020615939
74.0137521421238,60.9942369208124,68.2117809545252
253.95476714371,163.815239510155,252.35036430434
83.3922656518863,67.0839041120445,81.8907854989822
184.240475226086,103.439722279721,184.864463981185
127.67567005721,98.5356325751636,85.6210976529856
230.569233566465,134.97637369489,227.858972185905
132.071928558293,97.1874758256423,114.986483184428
170.396784293556,107.844086881034,170.628722677697
111.657933349019,84.3895185549061,103.744684403522
175.025984493104,82.960102152044,175.936680549162
195.570814850034,130.373873069181,188.798175037932
120.137778979796,87.4882177478978,111.351566687617
171.617034123865,117.621823874634,171.665282008547
88.6430142279009,71.6127007102608,83.4356386378945
203.706489419641,96.0792148213542,204.57575206828
127.015756116208,92.2278608621747,117.761336660379
168.252653620945,113.518303033662,165.311465571363
126.028661633928,96.6630947545986,86.0843638025377
236.437893588906,167.865928651295,225.303233044161
78.7504375144853,66.1163963185026,78.1830995373855
123.239074002876,104.230870649839,66.1367647401849
134.681055148817,70.9873286265729,133.696550877468
206.559300522234,156.540497615955,173.743752395123
125.641041856751,98.6420376243509,90.4394384728311
172.080854842617,136.373123513956,164.824545281081
158.488380365498,119.491997626108,135.503773918892
173.383790680715,103.909399379013,166.702677309373
66.0284628304582,56.0398228793626,65.5722618658438
160.845505192379,118.482413057034,161.712642737367
72.6051691138501,54.237387541164,71.7770774941667
176.827617368058,102.144451995268,177.195762184562
94.399133375595,73.541745444591,67.7666741789196
83.4971842807104,69.9697286690954,45.9352265381215
290.613259687616,213.593960134757,245.53019080301
77.0435811487541,64.2810483079555,75.9497302585837
116.020561343011,71.6240962852688,116.689538521155
135.702124801203,109.014423377121,81.808897373118
69.7319517976767,58.7682373029143,46.5292231020276
264.36507966293,190.402214213344,222.2174448529
76.3927875090421,68.3577179302409,76.6939166012873
220.756807266344,169.745272949832,215.49563018118
117.36440647726,81.6261061727478,111.127144205662
154.538457810981,123.283921927139,93.7631589568992
294.18237644207,219.192677917164,294.68797440953
297.359540805696,219.747875787309,297.133159366538
288.763298203324,209.014816003247,289.398291142986
274.20561031325,203.109489294846,273.985156093322
284.314654565265,208.456540278908,283.900230875981
294.924783363355,215.133485079128,296.429641186642
299.761837125345,221.547161470317,300.09906419821
289.680784012103,215.094444499828,290.892786663707
291.299984036737,219.066647604981,291.788088505519
308.422474532279,227.564795723968,308.857470161977
302.837033565247,224.609439159435,303.813638922309
311.863937910809,227.301372971322,313.170278976371
309.520798425013,233.354927345542,310.390795449276
301.310629066959,224.403602806429,302.441276963844
309.394116250759,232.776648071411,310.453926200087
319.690695031943,238.119262101276,319.991723088568
259.415805949305,192.332196801873,260.329332637011
296.812435242938,221.94320781918,290.906754701617
250.996083360572,186.667435393666,251.216447034346
319.699108471833,235.260872447825,317.462052407751
300.189166122867,223.197585062373,301.337672664558
299.454843964128,222.353603178071,300.998189901291
267.099980739586,200.35656348824,268.484679710194
300.570765516796,224.434817383967,301.428923357362
289.701895845499,214.584732445052,290.184654038763
264.997223746042,197.540487506574,264.529791833016
248.581063819527,183.7982820137,248.850433526869
292.044205689094,212.936084712157,289.54713846351
268.542552027076,197.258707943631,268.058996847558
245.489892957646,177.369791112568,246.696921466039
257.526478164882,184.069733168212,258.211228412948
260.867727598488,187.547593187862,260.954148945427
236.865076014427,177.65642992453,234.646817021748
245.954122958173,177.218357083942,243.465288163385
237.413134484046,164.918434840226,238.440581471739
243.153836167945,171.184155586793,243.742331194578
224.805003448502,164.292485397522,224.26649293364
229.448270190393,163.748879706488,229.18688189946
231.627671178284,166.359172876413,232.442217673666
235.520273984632,162.435087363279,236.71004125709
226.381674532342,165.181079590786,224.422537173335
232.655317708186,162.450396478104,230.80474600068
195.600825252237,147.174802917744,193.54425324462
207.327234414443,137.634525274107,208.313465849959
190.271091183669,129.63008828443,190.815189764024
191.634443853758,124.64030456775,192.334899637725
173.547262712946,121.176186348525,173.187403126948
184.250351001197,122.184624460912,184.015732265125
184.389127341576,129.511544020229,179.756318722733
186.849936000162,124.619188169749,186.857570448973
189.748574884906,125.96639320439,190.577998113487
195.288064732741,129.718273574917,192.309077236593
191.983850322598,125.348725173913,191.053974648153
191.412160891314,125.043355852111,189.851290211984
189.806919490303,126.202065392434,189.664981665581
184.630232734071,122.699366701116,183.88643600574
176.924073431199,119.737831410974,172.766861961751
163.350313678664,110.494426470899,158.276423558489
192.877243830083,137.117784110693,188.888399001352
112.460614314985,78.2911882557851,112.222540838724
105.212674477851,74.5241121536736,102.034247531824
233.062824554252,157.675186518335,234.263592431749
249.754600951008,180.278033987107,249.566024154169
194.061487324907,141.242487055243,193.571100823519
177.984026129812,118.507802569817,175.244986667414
227.007105381525,162.284517079822,227.236156450424
236.376864299301,166.672075431047,236.234802847604
245.839974337174,177.959092521507,245.356151634374
182.578375921448,141.750218688857,177.227296554757
221.167566755376,162.15419893141,221.732564051697
216.018169161007,148.870769480163,216.215931653936
226.911177682976,159.384386334019,226.205773631216
209.759794421558,145.303748800352,210.958807500698
248.893568081816,173.220313940245,250.335732228595
206.763888325293,150.616812296838,199.783391750914
144.190770262567,107.464146617007,144.91603956064
217.777857004903,145.559938580965,217.902268348837
205.785847288818,148.230118014027,206.148887566211
167.415003890348,121.452967483473,160.458876429095
183.466346904976,129.860591562856,184.24175998223
194.960399004022,128.459868132419,195.001859879934
249.508619130328,168.58987970672,250.787232376631
239.429595851567,162.628797473128,240.798652616392
224.267162610878,166.544383324838,224.497435603061
201.741913009459,146.980282341105,200.928434721965
194.606157334546,147.17964094883,194.545782515165
187.416715687442,143.674203256218,186.260773313399
151.707485558979,100.98466106108,149.250779939041
115.621616859469,83.5881337557666,115.827014448903
148.678841453193,108.235960564278,149.483012175322
229.242287631311,176.020713416863,229.548707783559
192.88822410541,144.174176888832,193.017014119075
222.621777747123,163.027056846704,222.843755008525
240.502829527019,178.724442229486,238.591821965124
211.199663288351,155.989831435037,211.97129143159
186.034240742913,138.670518971569,186.38575058946
182.997720518767,133.536923972466,184.041070457898
292.152112170124,203.473550622083,293.499166719425
237.09243807089,169.908430347793,237.565637424878
218.158047237,154.010231263463,219.045262165037
204.422805176381,147.663409227243,205.439069442218
240.89131462578,173.576747203145,241.625130037689
250.24330850373,171.991651033186,251.205234402671
198.943047806011,138.67464376601,198.368260792047
249.610101479201,173.890667527958,250.652377964197
210.155650699355,145.150533804023,210.979440837598
211.299404835345,145.820028605185,211.281146544291
212.719805152509,151.679676507018,212.897199434578
239.733301836106,175.681959857257,240.398458321018
183.558442352779,127.316879227852,182.932717393409
192.661857722609,140.717165150165,192.951692631842
186.554382254711,127.526925496721,187.282157664651
218.647628351246,162.699053236318,217.325655143024
165.540888265747,116.760265059696,162.922007487546
134.144041698496,104.256711107051,133.176168724997
179.87594200338,131.300593062596,180.554453657942
433.30998971381,239.667112560972,435.100677629049
261.658851118817,158.640664138087,261.882486922069
228.389314568288,166.64751332435,225.698114524225
408.615152758183,247.812371649565,408.20752227545
285.303564670142,205.38244175159,283.48302748711
371.914088215818,223.984402360644,373.710527726822
370.554431882427,207.558075653736,372.669045795438
324.930751990066,215.668181096086,326.771762486099
311.001756776401,226.759297716503,311.079572733941
293.180717454495,185.260114157613,293.110673930894
217.877504705786,163.40814202788,218.086822233561
341.406430569695,203.420100559583,343.329749383211
382.744723572713,224.632674762352,384.920376738855
342.332592647452,204.858168950561,343.58146114275
327.978721972108,223.77482350493,329.630598107718
422.475348089169,229.985720962364,423.183205816605
389.840602352205,238.1673880701,391.349841587214
280.112330326855,162.331198236455,281.735495315581
296.474510950928,159.840962442853,298.122248764094
289.710189543489,161.70757813565,288.813952918816
403.963249016275,257.02448483476,405.514042260063
482.736788447033,269.38838083208,483.114829495029
338.298150235557,209.979631504278,336.409562712834
304.702585247191,199.14285752985,306.39012801686
325.563289639444,212.776039309861,327.449583806292
434.554348169227,261.174648234996,436.278965686602
361.673350748895,234.105816984827,363.08122262312
311.631454684376,221.25977292621,312.546174709312
390.154673924386,264.909125205226,391.980591882572
451.890045553649,257.836577932238,453.456831850007
289.288148310492,203.474905703236,290.864997887541
330.92347247552,195.94305045368,332.738924920968
476.780903296439,262.513628764498,478.320405234085
360.99420860139,235.015661292699,363.084069248508
235.766312770999,157.244014508988,234.672261871791
445.868717196123,257.242631923473,447.864498125643
387.717124276354,257.475204359083,389.118150150639
376.014394293984,260.938959974047,376.315320912186
436.561987990578,257.783660716508,438.836877470611
409.028602011713,280.004298739258,410.98738304663
230.983639302801,172.603524277741,230.464390947606
241.831132390104,154.349575814962,241.484300518083
328.998968718166,229.306477275447,326.377042903809
339.675249082262,245.276343792591,339.95366222134
401.132250901875,244.952320508152,403.344604695807
380.920523773437,234.129571362812,383.080437901894
400.199879740336,233.161326733471,402.167075245516
370.431879713506,208.139040572297,370.706451789657
439.664566303927,247.190466994457,442.127634548834
385.286692638374,230.470560057632,387.267674905222
404.294963911081,245.466327530946,404.693264354414
327.580531818035,238.378674624552,328.693161832078
357.283504765616,242.591969737414,359.247119992861
210.979792029816,143.589350972904,210.099469285058
435.944523348636,268.825258957386,435.799856277205
300.331546729745,215.799208573798,301.804154874154
340.899352673279,228.754573114293,339.681247425955
318.251954795506,239.841677648574,319.850613868917
254.778959875444,162.086422915508,255.726336230692
232.437031731802,152.372118834964,233.715672029914
237.545532947865,137.818474930251,237.750336743516
226.484388735106,138.641948944507,227.797336519489
255.611041195064,157.075727124734,256.817473345902
305.627175152725,194.655313013252,303.57138199817
291.973310194008,162.241563342765,293.330905005315
64.1526162422373,51.8016714172435,63.1097821639472
185.033236625134,132.771393808662,183.315685036118
263.189735125463,151.10479631231,264.671611536973
202.698219367812,148.892098240279,201.389548939007
207.988952934261,138.895172767885,209.154169864597
181.671884965261,124.887212392097,182.428472031717
168.236030671079,118.809060862143,167.744333047916
235.151137870632,146.468709475342,236.480350135865
228.563251050957,145.973279832415,229.722374131648
286.158754944209,172.964729745968,284.391616860629
230.41795635487,155.865413755773,231.746322805146
288.91024292547,169.698942420955,289.366210097373
189.737243805959,145.358609335731,190.599640897224
254.68509507198,150.893905354258,253.287706157781
225.396998466702,152.757505019001,225.706016176127
268.004714007056,180.029278290538,268.91402549893
173.862432571716,132.146262105242,173.28460591197
244.478889311019,146.009330771899,245.869418621988
208.292309082394,162.303358030603,196.678535898805
252.488364530806,162.677876936862,252.678146854657
238.505140624176,169.330866819776,239.460300877061
208.884785609135,137.24104315681,210.08769067649
226.184806518378,143.002557074323,227.477560338887
267.939176925197,157.989593936988,269.34832577709
233.639480528743,134.929631360399,233.304079113963
138.033864123124,87.5180045048019,138.775650899454
177.184125389627,124.728103393763,175.385608871502
147.667086557907,105.736670993444,147.169730983078
153.427543527129,111.334357295066,150.412045365395
220.82608460369,128.042481176652,220.399035149247
277.579055169952,159.323369272911,279.117996932914
207.937318263324,126.235592127189,209.048948783716
207.586922340961,131.492662508823,208.771463120945
276.696341974,172.558418993856,278.209325719426
216.581219017635,148.934025430818,213.866563403255
212.44239034455,150.431117584072,212.763875628262
203.914431436348,98.4734704959752,203.334840799325
235.501808964838,161.669450733989,231.61144255025
177.594069278394,119.786172131143,178.472878140155
219.801150960198,142.369089484538,221.075194009449
199.637750519764,140.904395659029,198.644005472952
170.950866599145,112.712495148194,171.33440216152
195.348498046392,114.544580497816,196.139451974055
219.414338514263,146.590594838903,219.739542044296
171.348244872156,113.684141545004,172.221395703395
191.461041427149,115.582339437508,189.751312340106
184.830523731529,130.204606675935,185.720491645396
253.72739669085,107.771976694952,255.057731221774
138.810212757598,99.4846984250024,139.463747563864
197.646063509335,130.683945698908,197.733187598137
209.466362509879,131.102940716888,208.566236105604
188.291886950458,144.642744117148,187.450905704878
249.001173550043,173.490178926582,250.413335178539
215.821918056045,165.988524491696,216.845163651293
292.214588688396,214.51389315844,293.906047820539
301.726867470719,220.660800366845,298.074901641539
257.345414660252,206.216759681699,254.070178523386
307.919866626241,220.708322911972,309.700536188055
316.95600315912,233.036174310397,318.76742811988
284.442378389735,204.416443438282,285.80031315509
312.271227277234,238.565528785996,313.552852822141
304.830358170631,229.273367227236,305.907943513089
304.964966711507,235.023623672598,305.049409650122
